Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,timeframe,class
0.032062,0.43486,0.52887,2.2162,52.309,0.023246,0.037496,1.2796,1.013,0.55645,0.037496,0.086226,0.030666,0.037496,2659.1,0.13726,2.2996,0.037496,0.019264,46.539,0.96371,0.030326,0.016472,0.035153,0.55645,0.12477,0.15782,14.583,4.1789,0.21836,0.019264,82.602,4.4188,0.069736,0.030326,1.9743,,0.55645,0.01558,0.033432,0.27222,0.01558,177.99,131.45,0.12919,1.6455,47.142,0.008131,0.004178,2.2162,0.43486,0.22631,15.343,15.343,7985.1,0.01279,0.057618,0.98721,0.0,7.8429,2.7767,81.545,4.476,53.67,5,0
0.070151,0.50884,0.028201,1.0595,-44102.0,0.0,0.070151,0.96527,3.9852,0.49116,0.090575,0.14813,0.035358,0.070151,1318.1,0.27692,1.9653,0.070151,0.017603,8.6137,0.95205,0.090548,0.017603,0.44461,0.27351,0.27692,4.4334,0.056605,3.6622,0.10865,0.020188,44.238,8.2537,7.6821,0.077629,3.9852,11.57,0.52641,0.019479,0.21229,0.10515,0.022721,36.75,28.137,0.74591,0.86096,8.7818,0.019792,0.0049663,0.98616,0.47359,0.12116,0.98587,1.0566,129.57,0.019479,0.14283,0.98598,0.071753,42.374,12.972,43.376,8.4148,7.9991,4,0
0.19511,0.20318,-0.10702,0.35433,-131.71,0.77193,0.19511,3.659,1.4498,0.74344,0.19511,1.1772,0.48225,0.19511,277.99,1.313,4.9218,0.19511,0.35271,0.0,0.90231,0.19683,0.35271,0.77193,0.74344,1.313,5.1586,-0.11369,3.9944,0.35005,0.35271,158.55,2.3021,0.96877,0.19683,0.66715,1.5689,0.78087,0.35582,0.095926,0.024879,0.35582,28.26,28.26,,0.35433,0.0,0.12517,0.22628,0.28905,0.16575,0.43439,0.78982,0.82959,-1056.4,0.31024,0.26244,0.68976,0.050351,,12.916,109.36,3.3375,0.58769,5,0
-0.043407,0.48471,-0.12056,0.73686,-66.443,0.1112,-0.048933,1.0631,0.90154,0.51529,-0.048933,-0.10681,0.046773,-0.048933,3447.0,0.10589,2.0631,-0.048933,-0.044594,19.609,0.94963,-0.031351,-0.039557,0.14525,0.51529,0.11729,-0.25757,-0.182,4.4905,0.33663,-0.044594,137.39,2.6567,-0.06468,-0.031351,1.2072,10.488,0.54186,-0.028571,0.30984,0.23126,-0.028571,65.075,45.465,-0.73629,0.60818,17.679,-0.13161,-0.11994,0.69647,0.45814,0.3764,0.7779,0.818,-3730.0,-0.10922,-0.084238,1.1092,0.051559,18.613,8.0281,152.39,2.3951,1.6566,2,0
0.36661,0.18974,0.59825,4.6979,89.942,0.36937,0.45008,3.5429,1.0007,0.67223,0.45008,2.7821,0.31952,0.45008,145.86,2.5024,5.2704,0.45008,0.30289,52.564,0.97619,0.45332,0.24671,0.45915,0.67223,2.0624,3.0527,2.493,4.3134,-0.09847,0.30289,39.765,9.179,2.3892,0.45332,2.0338,19.531,0.70019,0.30507,2.1973,0.013049,0.30507,99.37,46.806,1.7132,3.3752,52.598,0.42861,0.28844,4.0057,0.16178,0.10894,2.8013,2.9178,12309.0,0.00065773,0.54536,0.99934,0.04159,6.944,7.7981,39.738,9.1851,6.1922,2,0
0.16736,0.37154,0.39039,2.0507,17.343,0.36163,0.18506,1.6354,1.0627,0.60761,0.18506,0.49809,0.08032,0.18506,591.96,0.6166,2.6915,0.18506,0.064883,31.462,0.99469,0.16923,0.058676,0.37943,0.60761,0.56895,0.63054,1.6397,4.1998,0.13017,0.064883,50.527,7.2238,0.45549,0.16923,2.9424,,0.60761,0.059334,0.047392,0.057276,0.059334,95.251,63.789,0.68071,1.389,33.435,0.1252,0.043896,2.0507,0.37154,0.13843,2.5521,2.5521,6184.0,0.058994,0.27544,0.94101,0.0,11.601,5.722,47.546,7.6767,11.98,3,0
0.031735,0.22938,0.37394,2.6302,102.32,0.16359,0.043924,3.3425,1.0465,0.76672,0.043924,0.19149,0.077342,0.043924,1109.0,0.32912,4.3595,0.043924,0.044998,34.126,0.95729,0.044599,0.032511,0.21072,0.76672,0.27599,0.47817,0.9427,4.4032,0.2332,0.044998,89.764,4.0662,0.19443,0.044599,0.99811,,0.76672,0.045691,0.12344,0.099005,0.045691,215.01,180.89,0.34773,2.2324,35.714,0.013028,0.013347,2.6302,0.22938,0.24593,1.9329,1.9329,9463.3,0.044461,0.04139,0.95554,0.0,10.696,2.0178,85.773,4.2554,2.4608,1,0
0.067336,0.68168,0.037875,1.0672,-9.0604,0.0,0.10167,0.46696,3.4219,0.31832,0.1196,0.18031,0.043384,0.10167,1676.0,0.21778,1.467,0.10167,0.029712,10.453,,0.11955,0.019678,0.10167,0.022979,0.16741,6.6671,0.095102,4.2183,0.19908,0.034868,63.623,5.7369,4.7454,0.18703,3.4219,,0.31832,0.054656,0.036442,0.13661,0.034935,61.994,51.541,0.68713,0.89338,11.057,0.072761,0.021263,0.88273,0.56387,0.17431,0.79928,0.79928,626.13,0.054656,0.21154,0.97042,0.0,34.919,7.0818,60.145,6.0686,8.5923,2,0
0.18528,0.17744,0.55021,4.3559,42.131,0.0,0.23095,4.6378,1.949,0.82294,0.24736,1.4086,0.14395,0.23095,230.85,1.5811,5.6356,0.23095,0.1185,65.326,0.75398,0.23772,0.09506,,0.56989,1.3237,14.492,1.925,3.8978,0.00539,0.12005,34.781,10.494,9.6965,0.22847,1.949,,0.82294,0.11722,1.0537,0.020586,0.12197,101.39,36.063,0.53113,2.2283,74.001,0.18812,0.096518,4.0248,0.16395,0.095291,2.8791,2.8791,4348.7,0.11722,0.22514,0.88528,0.0,5.5873,10.121,30.704,11.888,6.8189,3,0
0.26965,0.2961,0.10275,1.5193,22.913,0.0,0.26965,2.3772,4.6207,0.7039,0.28184,1.3628,0.080782,0.26965,289.54,1.2606,3.3772,0.26965,0.058356,7.2704,,0.27226,0.058356,0.26965,0.15946,1.2606,22.329,0.14691,3.5621,0.042558,0.058977,16.574,22.034,14.723,0.26323,4.6207,3.6884,0.76044,0.056967,0.50267,0.026259,0.058921,15.889,8.6188,2.9297,1.0541,7.7057,0.16863,0.036495,1.0152,0.19786,0.045385,1.0064,1.0873,374.85,0.056967,0.38308,0.94614,0.080334,50.204,42.349,15.63,23.353,6.6068,1,0
0.047388,0.7008,0.29096,1.5613,-91.71,0.0,0.047388,0.42694,2.2168,0.2992,0.052728,0.091417,0.11034,0.047388,1045.8,0.34903,1.4269,0.047388,0.021377,86.413,1.1032,0.0,0.021377,0.12308,0.26554,0.34903,0.0,1.5259,3.6491,0.30979,0.051229,166.02,2.1985,1.6262,0.01794,2.2168,1.5595,0.48163,0.0080928,0.039097,0.11845,0.0,129.92,43.507,0.090293,0.54884,168.09,-0.19721,-0.088963,1.1549,0.51837,0.45485,1.5691,2.5259,1296.9,0.48591,0.15838,0.51593,0.60975,4.2239,8.3895,85.35,4.2765,11.626,4,0
0.030428,0.23491,0.01367,1.0607,-50.778,0.073892,0.042582,2.4344,1.021,0.57186,0.042582,0.18914,0.086458,0.042582,1071.3,0.3407,4.257,0.042582,0.046001,43.64,1.0044,0.008701,0.03287,0.088073,0.57186,0.28896,0.095971,0.017959,5.371,0.25002,0.046001,90.64,4.0269,0.03704,0.008701,1.0139,13.121,0.58162,0.009399,0.12904,0.16734,0.009399,82.708,39.068,0.27492,0.56913,44.558,-0.028751,-0.031059,1.0166,0.22514,0.24833,0.75127,0.7641,3211.8,0.0206,0.053208,0.9794,0.017077,8.3639,9.3426,88.773,4.1116,1.2161,1,0
0.094424,0.61408,0.36184,1.5892,14.103,0.20488,0.11623,0.62779,1.0164,0.38551,0.11623,0.18928,0.033367,0.11623,1851.0,0.19719,1.6285,0.11623,0.032029,22.299,1.1807,0.065207,0.02602,0.25644,0.38551,0.16168,0.18263,15.028,4.4343,0.16858,0.032029,62.774,5.8145,0.10619,0.065207,3.6891,,0.38551,0.017969,0.0044981,0.28814,0.017969,97.88,75.582,0.42591,1.2282,22.663,0.060349,0.01663,1.5892,0.61408,0.17198,16.011,16.011,9836.8,0.016097,0.24493,0.9839,0.0,16.369,4.8292,61.764,5.9096,150.72,4,0
0.0026165,2.5311,0.30773,4.3026,29.765,-1.5909,0.0026165,-0.60492,1.3391,-1.5311,0.0026165,0.028081,0.041124,0.0026165,16777.0,0.021756,0.39508,0.0026165,0.001954,54.185,1.3788,0.00081802,0.001954,-0.10529,-1.5883,0.021756,,0.51366,3.0946,1.8497,0.001954,27.572,13.238,0.48733,0.10556,1.3391,0.082904,0.90682,0.078832,0.70395,1.5838,0.00061088,91.399,37.214,0.013162,2.1691,58.822,-0.051634,-0.03856,0.15839,0.093179,0.075539,-2.5558,1.5137,382.58,0.078832,-0.0017089,0.99805,-1.5922,6.7361,9.8082,25.398,14.371,2.2352,3,0
0.015165,0.12119,0.49575,5.3077,159.63,0.0,0.019775,7.2514,0.71379,0.87881,0.020565,0.17183,0.083792,0.019775,739.59,0.49351,8.2514,0.019775,0.027704,76.074,0.44647,0.009371,0.021245,0.30559,0.87076,0.45547,11.865,1.2739,3.7933,-0.21613,0.028811,51.068,7.1473,6.7871,-0.10875,0.71379,75.648,0.88492,-0.15235,2.3936,0.081766,0.013129,171.49,95.42,0.10193,4.015,66.016,-0.030663,-0.042959,5.0402,0.11508,0.13991,2.2582,2.2739,3080.2,-0.15235,0.017256,0.97668,0.0069504,4.798,3.8252,58.849,6.2024,1.8341,2,0
0.040019,0.28111,0.35688,2.2695,43.915,0.20162,0.050985,2.5291,1.0427,0.71094,0.050985,0.18137,0.072592,0.050985,850.7,0.42906,3.5574,0.050985,0.030686,37.093,1.181,0.056824,0.024086,0.25328,0.71094,0.39005,0.3566,0.98579,4.9088,0.045446,0.030686,64.389,5.6687,0.20214,0.056824,1.6829,,0.71094,0.034201,0.73898,0.073087,0.034201,94.518,57.425,0.23701,1.6689,38.676,-0.012801,-0.007705,2.2695,0.28111,0.17641,1.9638,1.9638,28927.0,0.040918,0.05629,0.95908,0.0,9.8401,6.3561,61.754,5.9105,4.5895,1,0
0.053467,0.28668,-0.077904,0.72826,-72.546,0.13531,0.066713,2.4751,1.0679,0.70957,0.066713,0.23271,0.12977,0.066713,785.64,0.46459,3.4882,0.066713,0.064998,36.122,0.93738,0.076868,0.052093,0.16936,0.70957,0.41838,0.79979,-0.09846,5.6687,0.27749,0.064998,108.87,3.3525,0.26813,0.076868,1.0386,,0.70957,0.074892,0.0093511,0.065752,0.074892,73.293,37.171,0.52638,0.37395,38.575,0.010391,0.010124,0.72826,0.28668,0.29829,0.89681,0.89681,-36333.0,0.063596,0.075351,0.9364,0.0,10.105,9.8194,101.95,3.5802,1.2972,3,0
-0.063513,0.24576,0.62191,3.5808,-562.91,0.0,-0.061634,3.0691,0.15456,0.75424,-0.060703,-0.25577,-0.38309,-0.061634,-1514.9,-0.24093,4.0691,-0.061634,-0.39877,1879.7,0.98192,-0.063057,-0.41092,0.44932,0.74856,-0.24858,-67.727,4.5355,4.55,1.59,-0.39275,608.0,0.60033,0.58865,0.0098989,0.15456,,0.75424,0.064045,0.2006,-0.13511,-0.40797,1923.5,43.833,-0.079792,0.27763,2008.3,-0.06548,-0.42365,3.5111,0.24097,1.6657,5.5007,5.5007,22065.0,0.064045,-0.084207,1.3503,0.0,0.19418,8.327,569.06,0.64141,1.1272,4,0
0.045102,0.85612,0.045824,1.1192,-23.954,0.045102,0.045102,0.097041,0.9899,0.083079,0.045102,0.11728,0.12059,0.045102,4350.8,0.083892,1.1681,0.045102,0.075729,50.691,,-0.012175,0.075729,0.045102,0.083079,0.083892,-0.20237,0.08045,5.2779,1.3457,0.075729,233.31,1.5644,-0.014222,-0.012175,0.67246,0.73734,0.55462,-0.020443,0.14575,1.9352,-0.020443,229.43,178.73,0.54529,0.90408,50.18,-0.038895,-0.065308,0.50273,0.38458,0.63921,0.14586,0.97371,8689.1,-0.010199,0.54288,1.0102,5.6758,7.2004,2.0421,235.69,1.5486,1.0456,1,0
-0.1865,0.16338,0.51986,4.315,64.479,0.52495,-0.17747,5.0612,0.84979,0.82692,-0.17747,-1.1317,-0.090854,-0.17747,-632.33,-0.57723,6.1205,-0.17747,-0.17096,103.57,0.63971,-0.17634,-0.17967,0.68249,0.82692,-0.63253,-1.4436,1.6079,3.7712,0.085705,-0.17096,46.859,7.7893,-1.0793,-0.17634,1.0718,58.214,0.83348,-0.16988,0.61118,-0.057644,-0.16988,204.24,100.67,-0.63319,2.4368,88.012,-0.2595,-0.24999,4.1416,0.15682,0.12838,2.5576,2.5779,3069.6,-0.17676,-0.22554,1.1768,0.0079383,3.5242,3.6258,55.142,6.6193,3.2106,3,0
0.47404,0.8821,0.63568,3.9839,74.967,0.0,0.47404,0.13366,1.8913,0.1179,0.47404,2.2251,0.27325,0.47404,622.99,0.58589,1.1337,0.47404,0.25064,61.721,1.0558,0.47022,0.25064,1.363,0.096163,0.58589,930220.0,4.202,3.2963,0.32669,0.25064,52.703,6.9256,1.6726,0.41592,1.8913,0.81421,0.76749,0.21991,1.3226,0.057318,0.24862,109.42,47.696,1.4822,2.4827,79.12,0.42744,0.226,0.96216,0.21304,0.14439,0.77934,5.0733,1257.6,0.21991,4.0207,0.75704,5.5097,5.9137,7.6527,41.113,8.8779,12.502,4,0
0.17238,0.77284,0.21514,1.4201,-12.489,0.035205,0.17238,0.29392,3.8858,0.22716,0.20417,0.33663,0.055611,0.17238,1305.4,0.27961,1.2939,0.17238,0.044362,31.502,1.72,0.20416,0.044362,-0.21561,0.20759,0.27961,6.4236,0.78871,3.416,0.19616,0.050189,50.735,7.1942,4.7669,0.20176,3.8858,1.5072,0.48715,0.051921,0.032531,0.10393,0.05254,66.744,35.242,0.514,0.76521,33.227,0.16045,0.041291,0.94098,0.51209,0.139,0.83276,1.7859,560.7,0.051921,0.75887,0.95567,1.1446,11.587,10.357,48.101,7.5882,14.246,4,0
0.092342,0.47233,0.4566,1.9844,-21.324,0.0,0.092342,1.1172,2.2813,0.52767,0.10919,0.19908,0.040478,0.092342,1867.0,0.1955,2.1172,0.092342,0.040478,90.222,1.0277,0.12574,0.040478,0.35374,0.27219,0.1955,7.4613,5.739,3.7388,0.20589,0.047865,121.53,4.6718,4.5878,0.12391,2.3027,,0.52767,0.054317,0.051112,0.12522,0.055117,143.48,53.254,0.16376,0.76869,94.982,0.0,0.0,1.9487,0.46383,0.33296,6.6322,6.6322,2502.1,0.38935,0.175,0.94835,0.0,4.0456,6.854,74.213,4.9183,28.673,3,0
0.02492,0.72918,-0.070343,0.87342,-101.21,0.12618,0.031769,0.32727,1.0324,0.23864,0.031769,0.057168,0.047815,0.031769,4113.4,0.088734,1.3714,0.031769,0.023477,74.849,1.0132,0.055837,0.018416,0.15829,0.23864,0.079342,0.426,-0.13668,4.1046,0.5154,0.023477,154.75,2.3587,0.076575,0.055837,1.386,1.1983,0.41211,0.041263,0.077665,0.27005,0.041263,119.28,44.428,0.089805,0.37407,77.273,0.022903,0.016925,0.66563,0.5557,0.42397,0.4637,0.80077,-894.97,0.031376,0.10443,0.96862,0.72693,4.8765,8.2155,149.89,2.4351,2.6294,5,0
0.006391,0.78403,-0.15406,0.79137,-54.027,0.0,0.005345,0.27547,3.0563,0.21597,0.024666,0.007237,0.016168,0.005345,5791.4,0.063024,1.2755,0.005345,0.001749,34.452,1.3372,0.02185,0.002091,0.091629,0.21396,0.06436,1.1308,-0.3707,4.3954,0.24006,0.006018,88.384,4.1297,3.8897,0.006609,3.0563,6.5786,0.26096,0.002162,0.079702,0.39646,0.007149,62.764,28.312,0.022155,0.40073,34.527,-0.022219,-0.00727,0.74538,0.73847,0.24215,0.51967,0.6279,-3829.0,0.002162,0.029593,0.99827,0.20828,10.594,12.892,88.193,4.1387,7.3539,1,0
0.092784,0.26874,0.62944,3.4199,16.79,0.0,0.11376,2.7211,2.7328,0.73126,0.17692,0.43735,0.059222,0.11376,606.09,0.60223,3.7211,0.11376,0.041627,67.676,,0.17546,0.033952,0.11376,0.57686,0.52418,2.7781,5.6984,2.9427,0.07756,0.042276,37.162,9.8218,9.5063,0.17806,2.7328,,0.73126,0.065159,0.24076,0.040072,0.064208,110.45,42.771,0.18312,1.4719,72.393,0.12738,0.046612,3.3101,0.26011,0.10181,6.6203,6.6203,551.59,0.065159,0.12688,0.9584,0.0,5.3933,8.5338,34.741,10.506,24.74,2,0
0.019798,0.76776,0.38985,1.9066,-168.97,-0.15871,0.019798,0.30249,0.72553,0.23224,0.022487,0.046042,0.061787,0.019798,6251.2,0.058389,1.3025,0.019798,0.027288,348.38,1.4003,0.011145,0.027288,-0.13353,-0.13891,0.058389,4.1456,2.1642,3.0739,0.99635,0.027346,219.7,1.6613,0.93049,0.011145,0.72553,0.3771,0.56999,0.015361,0.15301,0.70745,0.015361,379.35,30.975,0.02859,0.29619,353.81,-0.013885,-0.019138,1.0679,0.43001,0.60193,1.2892,3.1642,462.17,0.01536,0.08525,0.97313,1.4543,1.0477,11.784,216.33,1.6872,4.0277,4,0
0.073745,0.26642,0.12987,1.4875,25.32,0.073745,0.091682,2.4779,1.1367,0.66015,0.091682,0.34412,0.16437,0.091682,607.03,0.60129,3.7535,0.091682,0.094073,27.036,,0.11159,0.075668,0.091682,0.66015,0.53397,1.3016,0.21512,4.5684,-0.03317,0.094073,113.42,3.2181,0.41885,0.11159,0.97617,,0.66015,0.1145,1.1296,0.048633,0.1145,35.709,8.6724,1.0216,1.2165,30.733,0.043075,0.044199,1.4875,0.26642,0.31075,1.0935,1.0935,4807.9,0.12029,0.11171,0.87971,0.0,13.5,42.087,99.779,3.6581,1.6143,2,0
-0.5078,0.52897,0.17141,1.3241,6.5632,0.0,-0.5078,0.89046,5.4386,0.47103,-0.32376,-0.95997,-0.069163,-0.5078,-513.29,-0.7111,1.8905,-0.5078,-0.093369,4.4758,,-0.42031,-0.093369,-0.5078,0.066691,-0.7111,-2.2839,0.57211,2.3933,0.023854,-0.092802,32.859,11.108,11.108,-0.43719,5.4386,,0.47103,-0.080386,0.75475,-0.061082,-0.077283,20.211,15.735,-7.6142,1.198,4.1428,-0.55196,-0.10149,1.3241,0.52897,0.090025,1.5721,1.5721,42.394,-0.080386,-1.0781,1.0915,0.0,81.549,23.197,35.501,10.281,18.152,2,0
0.023363,0.66741,0.060303,1.0904,-2775.2,0.0,0.023363,0.49833,3.2178,0.33259,0.046124,0.035006,0.011943,0.023363,6338.7,0.057583,1.4983,0.023363,0.0072606,17.073,0.89237,0.046123,0.0072606,0.19397,0.29154,0.057583,2.0265,0.22147,3.4658,0.20624,0.011593,76.642,4.7689,4.7689,0.039354,3.2178,,0.33259,0.01223,0.016677,0.36356,0.014334,81.282,64.209,0.15522,0.86483,17.261,0.031055,0.009651,1.0904,0.66741,0.20969,1.2215,1.2215,176.27,0.01223,0.070246,0.9962,0.0,21.379,5.6845,75.705,4.8214,11.818,4,0
-0.46539,1.1122,-0.23913,0.78135,-31.726,-0.29462,-0.46539,-0.10086,4.3087,-0.11218,-0.46531,-0.42552,-0.093103,-0.46539,-1011.9,-0.36069,0.89914,-0.46539,-0.10801,12.11,0.64116,-0.46532,-0.10801,-0.30839,-0.53964,-0.36069,-5916.2,-1.6442,2.466,0.23416,-0.10799,85.542,4.2669,4.196,-0.358,4.3087,,-0.11218,-0.083087,0.11591,-0.092431,-0.108,61.653,49.542,-3.2555,0.65064,11.181,-0.52956,-0.12291,0.76837,1.0937,0.23436,-0.77127,-0.77127,-69.929,-0.083087,4.1488,1.108,0.0,30.14,7.3674,92.649,3.9396,29.625,4,0
0.15704,0.60009,0.24299,1.4049,5.6924,0.0,0.15704,0.66641,2.6441,0.39991,0.26452,0.2617,0.063179,0.15704,1311.2,0.27838,1.6664,0.15704,0.059394,26.511,0.78891,0.17775,0.059394,0.30853,0.15704,0.27838,1.6539,1.5486,3.7021,0.22696,0.0604,88.23,4.1369,4.1369,0.16156,2.6441,,0.39991,0.061103,0.019745,0.10654,0.067225,114.75,88.236,0.81773,1.0849,28.236,0.16774,0.063439,1.4049,0.60009,0.24173,2.5486,2.5486,1223.6,0.061103,0.3927,0.94296,0.0,13.768,4.1367,82.839,4.4062,16.851,3,0
0.016642,0.2848,0.044859,1.217,-0.73109,0.067254,0.019492,1.9064,1.0042,0.54294,0.019492,0.09429,0.036513,0.019492,1383.5,0.26383,3.5113,0.019492,0.0094719,8.6748,0.91209,0.025563,0.008087,0.095775,0.54294,0.25382,0.12474,0.059938,4.2662,0.085061,0.0094719,36.819,9.9133,0.089759,0.025563,2.11,2.5958,0.62101,0.012422,0.53094,0.1153,0.012422,25.155,16.48,0.34027,0.98041,8.711,-0.030084,-0.014619,0.88336,0.20672,0.10087,0.72544,0.82977,828.1,0.004155,0.030651,0.99585,0.14381,42.076,22.148,36.666,9.9547,2.7496,3,0
0.20692,0.46917,0.10627,1.2265,-18.107,0.29801,0.1948,1.0728,1.0718,0.50331,0.1948,0.4152,0.10531,0.1948,623.6,0.58532,2.1314,0.1948,0.074705,29.622,0.92204,0.18376,0.079354,0.28955,0.50331,0.61115,0.75527,0.2503,5.6588,0.17649,0.074705,70.385,5.1858,0.39166,0.18376,2.6314,,0.50331,0.07047,0.046795,0.058523,0.07047,77.474,47.853,0.97781,0.77545,31.747,0.10395,0.039863,1.2265,0.46917,0.19284,1.1855,1.1855,48442.0,0.066955,0.41112,0.93304,0.0,12.322,7.6276,65.672,5.5579,6.1418,4,0
0.060197,0.41455,0.38641,1.998,-90.889,0.0,0.060197,1.4122,1.8286,0.58545,0.060197,0.15547,0.084157,0.060197,983.23,0.37123,2.4122,0.060197,0.03292,132.32,1.3235,0.0,0.03292,0.26312,0.5834,0.37123,,1.7068,4.4284,0.20855,0.073783,117.13,3.1161,2.9104,0.020788,1.8286,4.6545,0.60923,0.011368,0.09721,0.14748,0.0,146.9,14.579,0.090806,0.28585,200.55,-0.093695,-0.051238,1.8661,0.38719,0.32092,2.5859,2.6909,10361.0,0.34021,0.10282,0.66071,0.040617,2.7584,25.036,77.284,4.7228,8.0769,5,0
0.25994,0.2025,0.50935,3.5153,36.027,0.61647,0.32832,3.4492,1.1706,0.69847,0.32832,1.6213,0.17486,0.32832,167.14,2.1838,4.9382,0.32832,0.12982,43.42,0.94757,0.32922,0.10279,0.77666,0.69847,1.8461,1.5239,1.7677,3.9975,0.018398,0.12982,34.213,10.668,1.6258,0.32922,2.5618,,0.69847,0.13018,0.78854,0.015024,0.13018,79.694,36.274,0.86404,2.0296,50.828,0.21532,0.08514,3.5153,0.2025,0.093735,2.424,2.424,5064.0,0.14575,0.37216,0.85425,0.0,8.4062,10.062,29.227,12.489,8.7768,3,0
-0.21547,0.81323,-0.42446,0.4636,-156.63,-0.24249,-0.21547,0.22966,1.3383,0.18677,-0.020791,-0.2723,-0.16101,-0.21547,-1377.6,-0.26496,1.2297,-0.21547,-0.16101,70.785,1.0378,-0.14112,-0.16101,-0.82142,-0.2619,-0.26496,-1.3929,-0.67042,4.5697,0.58399,-0.1339,229.32,1.9925,1.9388,-0.1726,1.4626,8.9408,0.19877,-0.12897,0.04261,-0.19209,-0.10545,90.859,20.074,-0.83024,0.37059,60.081,-0.14112,-0.10545,0.4511,0.79131,0.50188,0.29499,0.31395,-15761.0,0.058882,-1.1537,0.90616,0.06427,5.1565,18.183,215.82,1.6912,2.1138,5,1
-0.042624,0.78018,0.083629,1.1072,-48.688,-0.042624,0.0,0.27609,0.93809,0.2154,0.0,0.0,0.008606,0.0,16221.0,0.022501,1.2818,0.0,0.0,67.097,,-0.024741,-0.020896,0.0,0.2154,-0.032133,-0.11378,0.61403,3.7765,0.379,0.0,130.96,2.7872,-0.031712,-0.024741,2.0148,,0.2154,-0.012129,0.009539,-3.5692,-0.012129,153.23,86.136,-0.11367,0.62656,62.943,-0.042296,-0.020735,1.1072,0.78018,0.35879,1.5815,1.5815,499.82,-0.065997,-0.19788,1.066,0.0,5.4399,4.2375,139.6,2.6146,14.977,1,0
-0.006931,0.13369,0.25449,4.3262,-916.55,0.0,-0.0017729,6.48,0.90777,0.86631,0.0027555,-0.023172,0.064528,-0.0017729,833.05,0.43815,7.48,-0.0017729,-0.0019531,46.347,0.93453,0.0024182,-0.0076352,0.13487,0.12264,0.39957,0.534,0.38042,3.549,0.057584,0.0014362,28.537,12.888,7.3759,-0.07087,0.90777,3.7995,0.92309,-0.07807,1.0641,0.070997,0.0026638,100.36,54.01,-0.06013,2.8197,42.667,-0.057931,-0.063817,2.476,0.076513,0.077594,1.2949,1.3798,900.88,-0.078071,-0.0080006,1.0913,0.065544,7.8754,6.758,30.765,11.864,1.3569,4,0
-0.03983,0.30115,0.43354,3.8181,50.701,0.0,-0.03983,2.3206,0.81464,0.69885,-0.038342,-0.2589,-0.029533,-0.03983,-4568.9,-0.079888,3.3206,-0.03983,-0.048892,162.21,0.91539,0.0,-0.048892,-0.18112,0.44352,-0.079888,0.0,1.0507,3.8939,0.24808,-0.11095,108.39,3.3676,1.7203,0.027968,0.81464,4.9722,0.74417,0.034332,0.64885,0.6365,0.0,218.45,56.24,-0.11001,1.4648,255.07,-0.015771,-0.01936,1.9504,0.15384,0.29695,1.6937,1.8035,3396.0,0.36406,-0.056994,0.64737,0.064851,2.2501,6.49,68.928,5.2954,1.9743,4,0
0.20393,0.56037,0.13495,1.2408,3.158,0.0,0.24291,0.78452,2.2706,0.43963,0.24991,0.43347,0.117,0.24291,769.91,0.47408,1.7845,0.24291,0.10698,14.612,1.7474,0.23173,0.089812,,0.40929,0.40452,33.062,0.44293,3.7222,0.08514,0.10764,100.95,3.6156,3.6156,0.24454,2.2706,,0.43963,0.1077,0.70226,0.0734,0.10206,48.514,33.901,2.2434,1.0786,16.376,0.20897,0.092033,1.2408,0.56037,0.27658,1.4429,1.4429,711.85,0.1077,0.46386,0.89419,0.0,24.979,10.767,90.08,4.0519,7.4525,1,0
0.004808,0.25874,0.20726,1.9394,11.988,-0.15359,0.0063433,2.3676,1.0384,0.61259,0.0063433,0.028751,0.051534,0.0063433,1072.3,0.34039,3.8649,0.0063433,0.0037117,22.792,0.92602,0.010068,0.0028133,-0.13557,0.61259,0.33446,0.061176,0.36228,5.2137,0.11164,0.0037117,48.932,7.4593,0.038913,0.010068,1.7302,8.4288,0.6507,0.0058912,0.52759,0.092665,0.0058912,66.526,43.734,0.045053,1.4557,23.668,-0.071661,-0.041931,1.6538,0.22063,0.13406,1.0708,1.1374,33905.0,0.037009,0.0078486,0.96299,0.062202,16.014,8.3459,47.121,7.746,2.9872,3,0
-0.053486,0.39566,0.20981,1.8025,20.243,0.0,-0.053063,1.5274,2.1781,0.60434,-0.051663,-0.20296,0.016946,-0.053063,3912.6,0.093287,2.5274,-0.053063,-0.024362,12.975,0.74551,-0.053655,-0.024556,-0.0043304,-0.068982,0.092218,-38.324,0.39681,4.2649,0.1559,-0.023719,43.394,8.4114,5.5582,-0.021053,2.1781,,0.60434,-0.0096655,0.26724,0.36314,-0.024634,67.263,54.288,-0.6908,1.5063,12.851,-0.14363,-0.065942,1.1911,0.26145,0.11889,1.143,1.143,3861.4,-0.0096655,-0.088504,1.0241,0.0,28.131,6.7234,43.813,8.3309,4.1195,4,0
